LCOE for steam/electric cracker ($/t-ethylene),,,,,,,,,,,,,,,,,,,,,,,,,,,,
id_LC,h2_consumption,h2_production,elec_consumption,ethane_consumption,natgas_consumption,natgas_production,investment_cost,fixed_om_cost,variable_om_cost,modified capture cost,modified emissions cost,LCOE ($/t-ethylene),,id_LC,h2_consumption,h2_production,elec_consumption,ethane_consumption,natgas_consumption,natgas_production,investment_cost,fixed_om_cost,variable_om_cost,modified capture cost,modified emissions cost,LCOE ($/t-ethylene),,
NCEN_F-CC90-NGin-H2out,0.0,0.0,5.724158869518515,464.01125931296116,46.460257054184524,0.0,280.92664042397126,153.76063060605685,-46.59224006526772,-61.20049290266809,109.18666235384795,952.2768756526044,,SE_F-NGin-H2out,0.0,0.0,0.0,464.01125931296116,46.460052885326235,0.0,236.7683070287798,129.5862977462161,-49.262240069007916,0.0,109.18666235384815,936.7503392581235,,
CEN_F-CC90-NGin-H2out,0.0,0.0,4.681270367537616,464.01125931296116,46.46007364826098,0.0,280.92664042397126,153.76063060605685,-46.59224006526772,-70.55405335706888,109.18666235384795,941.8802432902991,,CEN_F-NGin-H2out,0.0,0.0,0.0,464.01125931296116,46.46007364826098,0.0,236.7683070287798,129.5862977462161,-49.262240069007916,0.0,109.18666235384815,936.7503600210583,,
SE_F-CC90-NGin-H2out,0.0,0.0,7.100524804066555,464.01125931296116,46.460052885326235,0.0,280.92664042397126,153.76063060605685,-46.59224006526772,-55.76093622654375,109.18666235384795,959.0925940944186,,NCEN_F-NGin-H2out,0.0,0.0,0.0,464.01125931296116,46.460257054184524,0.0,236.7683070287798,129.5862977462161,-49.262240069007916,0.0,109.18666235384815,936.7505434269818,,
MIDAT_F-CC90-NGin-H2out,0.0,0.0,7.324100592959745,464.01125931296116,46.46201498265927,0.0,280.92664042397126,153.76063060605685,-46.59224006526772,-51.255119293738666,109.18666235384795,963.82394891345,,NE_F-NGin-H2out,0.0,0.0,0.0,464.01125931296116,46.46149244880162,0.0,236.7683070287798,129.5862977462161,-49.262240069007916,0.0,109.18666235384815,936.7517788215989,,
NE_F-CC90-NGin-H2out,0.0,0.0,8.827426430935633,464.01125931296116,46.46149244880162,0.0,280.92664042397126,153.76063060605685,-46.59224006526772,-43.31707429976389,109.18666235384795,973.2647972115429,,MIDAT_F-NGin-H2out,0.0,0.0,0.0,464.01125931296116,46.46201498265927,0.0,236.7683070287798,129.5862977462161,-49.262240069007916,0.0,109.18666235384815,936.7523013554566,,
CA_F-H2in,0.0,0.0,0.0,20583111581.399403,0.0,0.0,236.76830652142303,129.58629749253777,-49.257270809000964,0.0,42.599486920625544,20583111941.096222,,SW_F-NGin-H2out,0.0,0.0,0.0,464.01125931296116,47.47566491720893,0.0,236.7683070287798,129.5862977462161,-49.262240069007916,0.0,109.18666235384815,937.7659512900062,,
NW_F-H2in,0.0,0.0,0.0,20583111581.399403,0.0,0.0,236.76830652142303,129.58629749253777,-49.257270809000964,0.0,42.599486920625544,20583111941.096222,,CEN_F-CC90-NGin-H2out,0.0,0.0,4.681270367537616,464.01125931296116,46.46007364826098,0.0,280.92664042397126,153.76063060605685,-46.59224006526772,-70.55405335706888,109.18666235384795,941.8802432902991,,
SW_F-H2in,0.0,0.0,0.0,464.01125931296116,0.0,0.0,236.76830652142303,129.58629749253777,-49.257270809000964,0.0,42.599486920625544,823.7080794385465,,NCEN_F-CC90-NGin-H2out,0.0,0.0,5.724158869518515,464.01125931296116,46.460257054184524,0.0,280.92664042397126,153.76063060605685,-46.59224006526772,-61.20049290266809,109.18666235384795,952.2768756526044,,
TX_F-H2in,0.0,0.0,0.0,464.01125931296116,0.0,0.0,236.76830652142303,129.58629749253777,-49.257270809000964,0.0,42.599486920625544,823.7080794385465,,SE_F-CC90-NGin-H2out,0.0,0.0,7.100524804066555,464.01125931296116,46.460052885326235,0.0,280.92664042397126,153.76063060605685,-46.59224006526772,-55.76093622654375,109.18666235384795,959.0925940944186,,
NCEN_F-H2in,0.0,0.0,0.0,464.01125931296116,0.0,0.0,236.76830652142303,129.58629749253777,-49.257270809000964,0.0,42.599486920625544,823.7080794385465,,MIDAT_F-CC90-NGin-H2out,0.0,0.0,7.324100592959745,464.01125931296116,46.46201498265927,0.0,280.92664042397126,153.76063060605685,-46.59224006526772,-51.255119293738666,109.18666235384795,963.82394891345,,
