source_file,id_LC,h2_consumption,elec_consumption,elec_consumption - ethanol prod.,elec_production,elec_production - ethanol prod.,biomass_consumption - ethanol prod.,natgas_consumption - ethanol prod.,investment_cost,investment_cost - ethanol prod.,fixed_om_cost,fixed_om_cost - ethanol prod.,variable_om_cost,variable_om_cost - ethanol prod.,modified capture cost,modified emissions cost,biomass_consumption,LCOE ($/MWh-fuel)
LCOE_BIOLF_6.csv,NE_FT_High_Jetfuel_CCS_84_Agri,,0.0,,-5.168984187342005,,,,45.7207903160426,,20.46362050719017,,23.113480718849104,,-21.94919149590169,0.0001102694906708,41.726539964149474,103.90636609247832
LCOE_BIOLF_6.csv,CEN_Gasoline_Gasification_CCS_31_Wood,,1.2358654003871212,,0.0,,,,26.02582120187531,,21.203015435647693,,11.135492399206877,,-14.29740508885182,0.0002545132194701,58.900693041261455,104.20373690274609
LCOE_ETHANOL_UPGRADE_6.csv,NW_Ethanol_to_Gasoline_Diesel,0.0,0.0,0.7754386758424552,0.0,0.0,54.25033433530679,4.706292142060632,30.200900542001456,1.9430164257318987,16.546720181413264,8.66503771467175,6.315426529445472,-8.571552824978474,-17.330193709496307,6.826175265085579,,104.32759527708453
LCOE_BIOLF_6.csv,CEN_Gasoline_Gasification_Non_CCS_Agri,,0.0,,0.0,,,,23.68074163089617,,18.855503271560643,,11.557652980965864,,0.0,-0.0005365847387651,50.31939279534371,104.41275409402762
LCOE_ETHANOL_UPGRADE_6.csv,CA_Ethanol_to_Gasoline_Diesel,0.0,0.0,1.0570167283410783,0.0,0.0,54.25033433530679,4.706292142060632,30.200900542001456,1.9430164257318987,16.546720181413264,8.66503771467175,6.315426529445472,-8.571552824978474,-17.486005649040337,6.826175265085579,,104.45336139003912
LCOE_BIOLF_6.csv,CEN_Gasoline_Gasification_Non_CCS_Herb,,0.0,,0.0,,,,22.303097616811737,,17.758570936437994,,10.885278285347423,,0.0,0.0002932272490819,53.66221245493604,104.60945252078228
LCOE_ETHANOL_UPGRADE_6.csv,SW_Ethanol_to_Gasoline,0.0,0.0,0.8138238944413635,0.0,0.0,54.52565372188384,4.730176482709964,29.766195291688515,1.9528771961215383,16.308550253477915,8.709012611739208,5.6915712187792975,-8.615053288057648,-15.841859285291722,6.708108027454825,,104.7490561249471
LCOE_BIOLF_6.csv,TX_FT_High_Jetfuel_CCS_84_Agri,,0.0,,-2.2014561985472154,,,,48.17177893007937,,21.56062912227296,,24.35254237288136,,-39.37259795340861,0.0010826007895538,52.467934624697335,104.97991349876472
LCOE_ETHANOL_UPGRADE_6.csv,TX_Ethanol_to_Gasoline,0.0,0.0,0.5873575059794369,0.0,0.0,54.52565372188384,4.602185943495713,29.766195291688515,1.9528771961215383,16.308550253477915,8.709012611739208,5.6915712187792975,-8.615053288057648,-14.98938736523289,6.708108027454825,,105.24707111732975
LCOE_BIOLF_6.csv,CA_Gasoline_Gasification_CCS_99_Wood,,19.697965151041668,,0.0,,,,34.829242770167426,,25.63525283274142,,13.364583333333334,,-61.49565535428826,0.0001112529152107,73.26721400669643,105.29871399260723
LCOE_BIOLF_6.csv,TX_Gasoline_Gasification_CCS_99_Herb,,11.616419543650792,,0.0,,,,37.15119228817859,,27.344269688257512,,14.255555555555556,,-51.86310418019305,0.0001112529152373,66.85810565476191,105.36254980312658
LCOE_BIOLF_6.csv,CA_Gasoline_Gasification_CCS_99_Herb,,20.965404999406054,,0.0,,,,37.07028492029699,,27.28471970477487,,14.224509998020194,,-60.969700896988456,-0.0004466142248304,67.01592110473175,105.5906932160166
LCOE_BIOLF_6.csv,CA_Gasoline_Gasification_CCS_99_Agri,,20.850851223627863,,0.0,,,,36.8677350002304,,27.13563755428361,,14.146788087619989,,-60.40401631974862,-0.0005395924335863,67.06308343588482,105.6595393894645
LCOE_BIOLF_6.csv,NCEN_Gasoline_Gasification_CCS_99_Herb,,17.504898312699424,,0.0,,,,36.766385377727175,,27.061041525466173,,14.107898483137792,,-39.94738414945096,5.805158969605298e-05,50.26882774532424,105.76172534649356
LCOE_BIOLF_6.csv,NCEN_Gasoline_Gasification_CCS_99_Wood,,16.84343127523499,,0.0,,,,35.3770741358311,,26.038471348319465,,13.57479571111426,,-39.75176621814479,0.0003876841980761,53.70457937745028,105.78697331400336
