UNSORTED,,,,,,,,,,,,,SORTED,,,,,,,,,,,
id,elec_production,elec_consumption,biomass_consumption,natgas_consumption,investment_cost,fixed_om_cost,variable_om_cost,modified capture cost,modified emissions cost,LCOE ($/MWh-ethanol),LCOE ($/GJ-ethanol),,id,elec_production,elec_consumption,biomass_consumption,natgas_consumption,investment_cost,fixed_om_cost,variable_om_cost,modified capture cost,modified emissions cost,LCOE ($/MWh-ethanol),LCOE ($/GJ-ethanol)
TX_DryMill_Existing_Non_CCS,0.0,0.5564594739735967,51.54077946979481,4.35021847946739,0.0,7.22087243778104,-8.18532003954679,0.0,6.623714419066479,62.106724240536536,,,MIDAT_Bio_Ethanol_Wood,-4.248586048606078,0.0,52.93685123447842,0.0,16.738714402759417,8.82870104704915,0.21742281490071025,0.0,0.00018269409396700438,74.47328614467558,
NCEN_DryMill_Existing_Non_CCS,0.0,0.8448152277830977,51.54077946979481,4.381581415267944,0.0,7.22087243778104,-8.18532003954679,0.0,6.623714419066479,62.426442930146585,,,NCEN_Bio_Ethanol_Agri,-3.3169236371648525,0.0,49.60205309264667,0.0,18.393478736071767,9.701493260991572,0.23891691000796392,0.0,-0.00015636607587806478,74.61886199647722,
CEN_DryMill_Existing_Non_CCS,0.0,0.6974115563881922,51.54077946979481,4.381555299618924,0.0,7.22087243778104,-8.18532003954679,0.0,6.623714419066479,62.27901314310266,,,SE_Bio_Ethanol_CCS_20_Wood,0.0,0.0,55.5075179959689,0.0,17.836306037310653,9.43170282368165,0.23034840195796139,-8.335541390011326,-0.0004754237766682961,74.66985844513117,
SE_DryMill_Existing_Non_CCS,0.0,1.0510573049050351,51.54077946979481,4.381550402934732,0.0,7.22087243778104,-8.18532003954679,0.0,6.623714419066479,62.63265399493531,,,SE_Bio_Ethanol_CCS_86_Wood,0.0,4.829011413763316,55.5075179959689,0.0,31.661439953127818,16.998665358320466,0.801420481812074,-35.10601693272648,-0.00047542377663134473,74.69156284648946,
MIDAT_DryMill_Existing_Non_CCS,0.0,1.0825827669928705,51.54077946979481,4.381770753723347,0.0,7.22087243778104,-8.18532003954679,0.0,6.623714419066479,62.66439980781176,,,MIDAT_Bio_Ethanol_CCS_86_Agri,0.0,5.509230265879976,47.9565539786318,0.0,35.06942463951935,18.828373398005734,0.887684048264498,-33.30435060531855,-0.00046264719698648805,74.94645307778583,
NE_DryMill_Existing_Non_CCS,0.0,1.3054571304581477,51.54077946979481,4.38168489852719,0.0,7.22087243778104,-8.18532003954679,0.0,6.623714419066479,62.88718831608088,,,CEN_Bio_Ethanol_CCS_20_Herb,0.0,0.0,56.806854091092305,0.0,18.725964591166843,9.902147492940259,0.2418379685610641,-10.34564483988755,0.0004651450407307691,75.33162444891364,
CA_DryMill_CCS_Fermentation,0.0,1.0053136927072917,51.54077946979481,4.457038012875569,1.1219173819252375,7.835557847855159,-8.17243484467934,-12.03492692401773,6.623714419066479,52.37695905552747,,,NCEN_Bio_Ethanol_CCS_20_Wood,0.0,0.0,56.82352657703244,0.0,17.911085981662545,9.471245888866958,0.23131415353476942,-9.042442184018372,-0.0003557293110144219,75.39437468776732,
NW_DryMill_CCS_Fermentation,0.0,0.7358636601143845,51.54077946979481,4.457549226705155,1.1219173819252375,7.835557847855159,-8.17243484467934,-11.933483503451379,6.623714419066479,52.209463657330495,,,MIDAT_Bio_Ethanol_CCS_86_Wood,0.0,5.0077377876987,52.93685123447842,0.0,31.877136094278278,17.11447015203565,0.8068802241870802,-31.569741871797778,0.00018267779581014073,76.17351629867616,
SW_DryMill_CCS_Fermentation,0.0,0.7701334035381109,51.54077946979481,4.457496016070275,1.1219173819252375,7.835557847855159,-8.17243484467934,-10.870948424475515,6.623714419066479,53.306215269095205,,,MIDAT_Bio_Ethanol_CCS_86_Herb,0.0,5.202025145151575,51.008372314796226,0.0,33.113887057984215,17.778467613766406,0.838185103392893,-31.506861464957733,0.00019212493449440382,76.43426789506806,
TX_DryMill_CCS_Fermentation,0.0,0.5564594739735967,51.54077946979481,4.35021847946739,1.1219173819252375,7.835557847855159,-8.17243484467934,-10.305583445722291,6.623714419066479,53.55062878168104,,,NCEN_Bio_Ethanol_Herb,-3.3166387895026794,0.0,53.32462763559874,0.0,17.350687233631078,9.151481222556031,0.2253718635748986,0.0,-0.0005115219357655814,76.73501764392229,
NCEN_DryMill_CCS_Fermentation,0.0,0.8448152277830977,51.54077946979481,4.381581415267944,1.1219173819252375,7.835557847855159,-8.17243484467934,-7.976830954751516,6.623714419066479,56.19909996226186,,,TX_Bio_Ethanol_CCS_86_Herb,0.0,2.6959540970598654,71.0324219422094,0.0,33.38702928714526,17.925114555775615,0.8450989322402712,-49.12267079601909,0.000594976999885926,76.76354299541123,
CEN_DryMill_CCS_Fermentation,0.0,0.6974115563881922,51.54077946979481,4.381555299618924,1.1219173819252375,7.835557847855159,-8.17243484467934,-9.130563463491134,6.623714419066479,54.89793766647833,,,SE_Bio_Ethanol_Wood,-4.126309524906421,0.0,55.5075179959689,0.0,16.62545215442517,8.768961779958548,0.21595162683558883,0.0,-0.00047540747804338196,76.99109862480374,
SE_DryMill_CCS_Fermentation,0.0,1.0510573049050351,51.54077946979481,4.381550402934732,1.1219173819252375,7.835557847855159,-8.17243484467934,-7.290487145906755,6.623714419066479,57.091654835895355,,,NCEN_Bio_Ethanol_Wood,-3.315727126307166,0.0,56.82352657703244,0.0,16.695155510284405,8.805726257567166,0.21685701893884632,0.0,-0.00035571301248804474,79.22518252450321,
MIDAT_DryMill_CCS_Fermentation,0.0,1.0825827669928705,51.54077946979481,4.381770753723347,1.1219173819252375,7.835557847855159,-8.17243484467934,-6.569256339837379,6.623714419066479,57.84463145484118,,,CEN_Bio_Ethanol_CCS_20_Wood,0.0,0.0,62.51775551488296,0.0,17.901596436060082,9.466227889407486,0.23119160003853192,-10.342856317499015,-0.0002168663463653212,79.77369825654368,
NE_DryMill_CCS_Fermentation,0.0,1.3054571304581477,51.54077946979481,4.38168489852719,1.1219173819252375,7.835557847855159,-8.17243484467934,-5.603039612032661,6.623714419066479,59.03363669091502,,,CEN_Bio_Ethanol_Agri,-2.737125968867016,0.0,54.20562212474591,0.0,18.5322120463203,9.774667035988887,0.240718947255804,0.0,0.0005746552718266313,80.01666884071571,
CA_DryMill_CCS_Fermentation_Exhaust,0.0,1.0053136927072917,51.54077946979481,4.457038012875569,1.845971685370083,8.23225890533723,-8.143443156227582,-17.179688041247246,6.623714419066479,48.38194498767664,,,TX_Bio_Ethanol_CCS_86_Wood,0.0,2.589043539485833,77.97544297030666,0.0,32.063035707016454,17.21427753009097,0.8115857510813043,-50.479704512191475,-0.00011330395503679633,80.17356768183473,
NW_DryMill_CCS_Fermentation_Exhaust,0.0,0.7358636601143845,51.54077946979481,4.457549226705155,1.845971685370083,8.23225890533723,-8.143443156227582,-17.034878992536783,6.623714419066479,48.25781521762379,,,CEN_Bio_Ethanol_Herb,-2.7377503331318023,0.0,56.806854091092305,0.0,17.45471442935871,9.206349535004849,0.2267230955259976,0.0,0.00046516133875214446,80.95735597918882,
